ID,Information_centrality,Degree_centrality,Betweenness_centrality,Eigenvector_centrality,Closeness_centrality,clustering_coefficient,Load_centrality,Page_rank
AT3G03220,,0.0007371913011426465,6.114950885054211e-07,8.5134580207247e-22,0.0007679076053569235,0.0,6.114950885054211e-07,0.00041888482354957463
AT1G03890,,0.00036859565057132326,2.717755948912983e-07,5.346928173589571e-22,0.0005759307040176927,0.0,2.717755948912983e-07,0.00021800553092073016
AT1G10200,,0.00018429782528566163,0.0,4.1042216077103975e-22,0.0004607445632141541,0.0,0.0,0.00011587415474783047
AT5G44120,,0.00018429782528566163,0.0,4.1042216077103975e-22,0.0004607445632141541,0.0,0.0,0.00011587415474783047
AT5G39280,,0.00018429782528566163,0.0,2.5777079712724334e-22,0.00038395380267846176,0.0,0.0,0.00012107037642163779
AT1G03900,,0.00018429782528566163,0.0,1.1269057867489361e-22,0.00035441889478011855,0.0,0.0,0.00012045671950787091
AT1G03905,,0.00036859565057132326,2.717755948912983e-07,2.1770137987153084e-22,0.0005119384035712824,0.0,2.717755948912983e-07,0.0002183932697164939
AT2G35990,,0.0005528934758569849,5.435511897825965e-07,3.0787613962883433e-22,0.000658206518877363,0.0,5.435511897825965e-07,0.00031187815855197507
AT5G44110,,0.00036859565057132326,2.717755948912983e-07,2.1770137987153084e-22,0.0005119384035712824,0.0,2.717755948912983e-07,0.0002183932697164939
AT5G02270,,0.00018429782528566163,0.0,1.593683431672768e-22,0.0004188586938310492,0.0,0.0,0.00011600505813472911
AT1G03930,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT3G03930,,0.0016586804275709546,2.4459803540216845e-06,2.127912803376238e-19,0.0016586804275709546,0.0,2.4459803540216845e-06,0.0008699737388935103
AT1G04440,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT4G28540,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT5G44100,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT4G28860,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT3G23340,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT5G43320,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT4G28880,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT4G14340,,0.00018429782528566163,0.0,7.093049442376648e-20,0.0008781249322434466,0.0,0.0,0.00010807387996283847
AT1G04020,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G04030,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G04120,,0.00018429782528566163,0.0,3.736531184267329e-24,0.00024573043371421547,0.0,0.0,0.00014140699879105538
AT1G36160,,0.00036859565057132326,6.794389872282457e-08,5.284253077020858e-24,0.00036859565057132326,0.0,6.794389872282457e-08,0.0002699775999856062
AT2G34660,,0.00018429782528566163,0.0,3.736531184267329e-24,0.00024573043371421547,0.0,0.0,0.00014140699879105538
AT1G04200,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G31500,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G04420,,0.0005528934758569849,2.038316961684737e-07,7.09509835906129e-23,0.0005528934758569849,0.0,2.038316961684737e-07,0.00035569133411530676
AT5G46880,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT4G04890,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT4G21750,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT1G04520,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT5G43990,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G04635,,0.00018429782528566163,0.0,3.736531184267329e-24,0.00024573043371421547,0.0,0.0,0.00014140699879105538
AT1G04640,,0.00036859565057132326,6.794389872282457e-08,5.284253077020858e-24,0.00036859565057132326,0.0,6.794389872282457e-08,0.0002699775999856062
AT5G13030,,0.00018429782528566163,0.0,3.736531184267329e-24,0.00024573043371421547,0.0,0.0,0.00014140699879105538
AT1G04810,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT5G60600,,0.0005528934758569849,2.038316961684737e-07,7.09509835906129e-23,0.0005528934758569849,0.0,2.038316961684737e-07,0.00035569133411530676
AT2G32730,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT5G60590,,0.00018429782528566163,0.0,4.096356947538898e-23,0.00033173608551419095,0.0,0.0,0.00012712137643610527
AT1G04980,,0.00036859565057132326,3.3971949361412284e-08,3.374032852402848e-22,0.0004146701068927387,0.0,3.3971949361412284e-08,0.00018426386585590566
AT1G34130,,0.00036859565057132326,3.3971949361412284e-08,3.374032852402848e-22,0.0004146701068927387,0.0,3.3971949361412284e-08,0.00018426386585590566
AT5G19690,,0.00036859565057132326,3.3971949361412284e-08,3.374032852402848e-22,0.0004146701068927387,0.0,3.3971949361412284e-08,0.00018426386585590566
AT2G32920,,0.00036859565057132326,3.3971949361412284e-08,3.374032852402848e-22,0.0004146701068927387,0.0,3.3971949361412284e-08,0.00018426386585590566
AT1G04985,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT4G22260,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G05190,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT2G33800,,0.00018429782528566163,0.0,1.0146683778975557e-25,0.00018429782528566163,0.0,0.0,0.00018426386585590566
AT1G05520,,0.0005528934758569849,4.076633923369475e-08,4.894336694247722e-18,0.0008209630399088564,0.0,4.076633923369473e-08,0.00014997837220402543
AT3G53430,,0.0009214891264283081,2.2647966240941522e-07,6.318520171977035e-18,0.0010033992709997134,0.0,2.2647966240941517e-07,0.00024140635527570604
AT5G60670,,0.0009214891264283081,2.2647966240941522e-07,6.318520171977035e-18,0.0010033992709997134,0.0,2.2647966240941517e-07,0.00024140635527570604
AT2G37190,,0.0009214891264283081,2.2647966240941522e-07,6.318520171977035e-18,0.0010033992709997134,0.0,2.2647966240941517e-07,0.00024140635527570604
AT2G21630,,0.0005528934758569849,4.076633923369475e-08,4.894336694247722e-18,0.0008209630399088564,0.0,4.076633923369473e-08,0.00014997837220402543
AT3G23660,,0.0005528934758569849,4.076633923369475e-08,4.894336694247722e-18,0.0008209630399088564,0.0,4.076633923369473e-08,0.00014997837220402543
AT4G14160,,0.0005528934758569849,4.076633923369475e-08,4.894336694247722e-18,0.0008209630399088564,0.0,4.076633923369473e-08,0.00014997837220402543
AT5G43670,,0.0005528934758569849,4.076633923369475e-08,4.894336694247722e-18,0.0008209630399088564,0.0,4.076633923369473e-08,0.00014997837220402543
AT1G05570,,0.00036859565057132326,9.706271246117796e-09,2.970990036269327e-18,0.0009214891264283082,0.0,9.70627124611779e-09,0.00012718068403422554
AT5G20710,,0.0012900847769996315,1.1550462782880176e-06,5.6175405645202985e-18,0.0014176755791204742,0.0,1.1550462782880176e-06,0.00041288017634912895
AT1G31740,,0.0012900847769996315,1.1550462782880176e-06,5.6175405645202985e-18,0.0014176755791204742,0.0,1.1550462782880176e-06,0.00041288017634912895
AT1G06490,,0.0005528934758569849,6.212013597515389e-07,3.1943604059836588e-18,0.0010238768071425648,0.0,6.212013597515389e-07,0.00019840121921555504
AT2G13680,,0.00036859565057132326,9.706271246117796e-09,2.970990036269327e-18,0.0009214891264283082,0.0,9.70627124611779e-09,0.00012718068403422554
AT2G31960,,0.00036859565057132326,9.706271246117796e-09,2.970990036269327e-18,0.0009214891264283082,0.0,9.70627124611779e-09,0.00012718068403422554
AT3G59100,,0.00036859565057132326,9.706271246117796e-09,2.970990036269327e-18,0.0009214891264283082,0.0,9.70627124611779e-09,0.00012718068403422554
AT5G13000,,0.0005528934758569849,6.212013597515389e-07,3.1943604059836588e-18,0.0010238768071425648,0.0,6.212013597515389e-07,0.00019840121921555504
AT5G36870,,0.00036859565057132326,9.706271246117796e-09,2.970990036269327e-18,0.0009214891264283082,0.0,9.70627124611779e-09,0.00012718068403422554
AT1G05620,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G17160,,0.0044231478068558795,1.8752516047499582e-05,7.429098724517154e-16,0.0044231478068558795,0.0,1.8752516047499582e-05,0.0021556797508390175
AT1G10360,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G10370,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G59670,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT2G29420,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT2G36310,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT3G43800,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G74590,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G78370,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G78380,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G78360,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G59700,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G17170,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT3G09270,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G17190,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT1G78340,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
AT2G29440,,0.00018429782528566163,0.0,1.5169661052208469e-16,0.0022586286673306616,0.0,0.0,0.00010212153731494261
